"proponente_id","data_solicitacao","cpf_cnpj","nome_razao_social","tipo_pessoa","renda_bruta_anual_declarada","valor_solicitado_credito","finalidade_credito","localizacao_propriedade","area_total_hectares","cultura_principal","possui_experiencia_atividade","anos_experiencia","fontes_dados_adicionais","metadata_evento","ingestion_timestamp"
PROP_02595,1751381,"315.999.609-32",Produtor Rural Exemplo PROP_02595,FISICA,753252.51,132401.14,AMPLIACAO_AREA,"{latitude=-33.181177, longitude=-50.975045, municipio=Municipio Exemplo 34, uf=SC}",1476.06,SOJA,false,0,"{serasa_score=315, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-275931}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:49:43.475 -0300
PROP_03795,1751380,"993.593.486-13",Produtor Rural Exemplo PROP_03795,FISICA,565146.18,256802.54,AMPLIACAO_AREA,"{latitude=0.384125, longitude=-47.430762, municipio=Municipio Exemplo 79, uf=PR}",475.66,MILHO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-975800}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751380}",2025-07-01 11:43:12.080 -0300
PROP_05454,1751381,"224.953.764-64",Produtor Rural Exemplo PROP_05454,FISICA,152666.47,394746.5,CUSTEIO_SAFRA,"{latitude=-24.619246, longitude=-41.840522, municipio=Municipio Exemplo 55, uf=AC}",1720.77,TRIGO,true,27,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-743665}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:43:32.920 -0300
PROP_02623,1751381,"486.185.871-76",Produtor Rural Exemplo PROP_02623,FISICA,919658.5,176764.02,AMPLIACAO_AREA,"{latitude=0.962384, longitude=-63.640213, municipio=Municipio Exemplo 68, uf=MT}",630.7,CANA_DE_ACUCAR,true,29,"{serasa_score=390, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-411618}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:43:45.004 -0300
PROP_04583,1751381,"357.169.261-66",Produtor Rural Exemplo PROP_04583,FISICA,946646.46,272610.02,AMPLIACAO_AREA,"{latitude=-30.571218, longitude=-72.176446, municipio=Municipio Exemplo 69, uf=PA}",462.71,FEIJAO,false,0,"{serasa_score=550, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-930661}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:44:24.768 -0300
PROP_03756,1751381,"707.226.598-77",Produtor Rural Exemplo PROP_03756,FISICA,824532.28,260137.25,OUTROS,"{latitude=-29.613974, longitude=-65.917587, municipio=Municipio Exemplo 91, uf=CE}",1043.63,CAFE,false,0,"{serasa_score=795, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-535947}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:44:44.616 -0300
PROP_01333,1751381,"369.222.348-35",Produtor Rural Exemplo PROP_01333,FISICA,77068.28,428495.84,CUSTEIO_SAFRA,"{latitude=-19.483174, longitude=-71.396286, municipio=Municipio Exemplo 32, uf=MS}",1263.86,CANA_DE_ACUCAR,false,0,"{serasa_score=867, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-750165}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:45:03.764 -0300
PROP_09074,1751381,"603.276.572-37",Produtor Rural Exemplo PROP_09074,FISICA,632747.38,295830.59,INVESTIMENTO_MAQUINARIO,"{latitude=-33.573532, longitude=-52.63018, municipio=Municipio Exemplo 8, uf=RS}",1772.37,FEIJAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-723219}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:45:18.152 -0300
PROP_01528,1751381,"450.633.535-96",Produtor Rural Exemplo PROP_01528,FISICA,297361.92,352342.83,OUTROS,"{latitude=4.858585, longitude=-50.288527, municipio=Municipio Exemplo 79, uf=GO}",143.2,CANA_DE_ACUCAR,true,10,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-502949}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:48:17.429 -0300
PROP_09665,1751381,"308.886.930-89",Produtor Rural Exemplo PROP_09665,FISICA,969820.95,31858.11,OUTROS,"{latitude=-31.74948, longitude=-69.979521, municipio=Municipio Exemplo 12, uf=RO}",582.74,MILHO,false,0,"{serasa_score=758, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-340598}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:48:23.262 -0300
PROP_02497,1751381,"781.642.219-40",Produtor Rural Exemplo PROP_02497,FISICA,681378.91,249711.7,INVESTIMENTO_MAQUINARIO,"{latitude=-13.626246, longitude=-45.325527, municipio=Municipio Exemplo 67, uf=RO}",646.1,MILHO,false,0,"{serasa_score=654, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-373205}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:49:20.684 -0300
PROP_00594,1751382,"88.299.963/2375-85",Produtor Rural Exemplo PROP_00594,JURIDICA,553308.63,33417.23,INVESTIMENTO_MAQUINARIO,"{latitude=-5.850803, longitude=-57.130345, municipio=Municipio Exemplo 44, uf=RR}",1399.79,SOJA,true,15,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-953221}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:09:14.220 -0300
PROP_05761,1751382,"23.104.260/4193-27",Produtor Rural Exemplo PROP_05761,JURIDICA,230939.85,254903.88,OUTROS,"{latitude=-13.190193, longitude=-55.784999, municipio=Municipio Exemplo 100, uf=AM}",63.18,EUCALIPTO,true,23,"{serasa_score=543, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-901232}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:09:31.924 -0300
PROP_00442,1751382,"14.741.564/1685-20",Produtor Rural Exemplo PROP_00442,JURIDICA,186103.79,350564.69,CUSTEIO_SAFRA,"{latitude=-2.638743, longitude=-62.64821, municipio=Municipio Exemplo 23, uf=SE}",218.85,TRIGO,true,15,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-249763}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:09:50.147 -0300
PROP_00550,1751382,"35.469.520/6809-67",Produtor Rural Exemplo PROP_00550,JURIDICA,971816.15,285034.44,AMPLIACAO_AREA,"{latitude=-15.183289, longitude=-52.644019, municipio=Municipio Exemplo 38, uf=RR}",676.44,FRUTICULTURA,false,0,"{serasa_score=477, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-388635}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:09:57.740 -0300
PROP_02659,1751382,"08.709.090/7264-25",Produtor Rural Exemplo PROP_02659,JURIDICA,809090.65,215990.17,AMPLIACAO_AREA,"{latitude=-16.476792, longitude=-50.592452, municipio=Municipio Exemplo 80, uf=MT}",437.2,ARROZ,true,17,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-295000}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:09:39.553 -0300
PROP_02223,1751382,"00.805.347/7521-71",Produtor Rural Exemplo PROP_02223,JURIDICA,611720.74,120786.39,AMPLIACAO_AREA,"{latitude=-29.974688, longitude=-57.004781, municipio=Municipio Exemplo 35, uf=CE}",969.44,ARROZ,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-333564}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:09:27.404 -0300
PROP_04452,1751382,"40.518.183/0496-14",Produtor Rural Exemplo PROP_04452,JURIDICA,491549.49,26977.17,CUSTEIO_SAFRA,"{latitude=-11.498417, longitude=-48.45202, municipio=Municipio Exemplo 77, uf=ES}",554.98,SOJA,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-595658}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:09:53.688 -0300
PROP_05541,1751383,"662.192.883-57",Produtor Rural Exemplo PROP_05541,FISICA,101256.19,427041.49,INVESTIMENTO_MAQUINARIO,"{latitude=-13.451073, longitude=-64.20904, municipio=Municipio Exemplo 86, uf=AP}",749.61,ALGODAO,false,0,"{serasa_score=419, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-907549}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:18:27.368 -0300
PROP_04892,1751382,"251.894.290-60",Produtor Rural Exemplo PROP_04892,FISICA,309178.11,120492.72,INVESTIMENTO_MAQUINARIO,"{latitude=-14.691197, longitude=-48.939113, municipio=Municipio Exemplo 71, uf=AL}",1784.16,CANA_DE_ACUCAR,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-934798}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:06:49.084 -0300
PROP_10301,1751382,"732.559.367-34",Produtor Rural Exemplo PROP_10301,FISICA,446933.22,355151.33,AMPLIACAO_AREA,"{latitude=-7.991063, longitude=-34.311925, municipio=Municipio Exemplo 94, uf=AM}",739.9,FRUTICULTURA,true,11,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-788516}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:06:53.008 -0300
PROP_04203,1751382,"889.857.458-98",Produtor Rural Exemplo PROP_04203,FISICA,953584.29,62027.66,AMPLIACAO_AREA,"{latitude=-25.952932, longitude=-71.45951, municipio=Municipio Exemplo 89, uf=ES}",1621.27,FEIJAO,true,27,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-994238}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:06:13.854 -0300
PROP_09737,1751382,"541.612.446-14",Produtor Rural Exemplo PROP_09737,FISICA,998227.7,274108.77,AMPLIACAO_AREA,"{latitude=-30.806132, longitude=-66.695248, municipio=Municipio Exemplo 94, uf=RN}",1573.73,CANA_DE_ACUCAR,true,20,"{serasa_score=349, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-596961}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:06:21.277 -0300
PROP_02897,1751382,"267.181.714-27",Produtor Rural Exemplo PROP_02897,FISICA,775185.07,411836.57,OUTROS,"{latitude=-21.94676, longitude=-46.31925, municipio=Municipio Exemplo 99, uf=AP}",86.0,TRIGO,true,19,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-905274}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:06:26.693 -0300
PROP_08957,1751382,"858.849.783-65",Produtor Rural Exemplo PROP_08957,FISICA,903988.93,459468.41,OUTROS,"{latitude=-33.683274, longitude=-53.668241, municipio=Municipio Exemplo 23, uf=RR}",798.12,CAFE,false,0,"{serasa_score=828, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-301064}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:06:00.108 -0300
PROP_07109,1751382,"725.105.159-16",Produtor Rural Exemplo PROP_07109,FISICA,360175.0,220209.13,CUSTEIO_SAFRA,"{latitude=-25.696075, longitude=-53.907819, municipio=Municipio Exemplo 11, uf=RN}",103.05,ARROZ,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-878431}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:06:17.714 -0300
PROP_10109,1751381,"619.874.495-68",Produtor Rural Exemplo PROP_10109,FISICA,496165.49,219538.01,CUSTEIO_SAFRA,"{latitude=-18.684362, longitude=-35.46686, municipio=Municipio Exemplo 92, uf=RN}",232.84,ARROZ,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-526002}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:53:10.104 -0300
PROP_01770,1751382,"49.939.839/1454-28",Produtor Rural Exemplo PROP_01770,JURIDICA,629527.74,98840.84,CUSTEIO_SAFRA,"{latitude=-30.230255, longitude=-73.28712, municipio=Municipio Exemplo 56, uf=RO}",1037.59,TRIGO,false,0,"{serasa_score=620, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-862665}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:01:29.268 -0300
PROP_06159,1751382,"22.411.466/2388-19",Produtor Rural Exemplo PROP_06159,JURIDICA,115164.06,121365.5,OUTROS,"{latitude=-29.9006, longitude=-40.79343, municipio=Municipio Exemplo 25, uf=AC}",1611.21,ALGODAO,false,0,"{serasa_score=316, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-797545}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:01:35.837 -0300
PROP_07704,1751382,"91.840.847/6594-06",Produtor Rural Exemplo PROP_07704,JURIDICA,592793.54,72006.51,INVESTIMENTO_MAQUINARIO,"{latitude=3.190219, longitude=-49.549562, municipio=Municipio Exemplo 46, uf=TO}",306.84,FEIJAO,false,0,"{serasa_score=353, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-524166}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:01:41.816 -0300
PROP_10203,1751382,"68.049.976/0127-85",Produtor Rural Exemplo PROP_10203,JURIDICA,770930.33,390443.29,CUSTEIO_SAFRA,"{latitude=-5.302668, longitude=-52.604651, municipio=Municipio Exemplo 70, uf=MA}",1811.48,ARROZ,false,0,"{serasa_score=725, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-499133}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:01:55.238 -0300
PROP_08587,1751382,"67.853.236/6314-22",Produtor Rural Exemplo PROP_08587,JURIDICA,629783.2,68256.36,OUTROS,"{latitude=0.460086, longitude=-65.411513, municipio=Municipio Exemplo 18, uf=SP}",133.92,SOJA,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-388499}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:01:00.564 -0300
PROP_10165,1751382,"79.907.410/9439-58",Produtor Rural Exemplo PROP_10165,JURIDICA,681545.73,482869.68,OUTROS,"{latitude=-26.693152, longitude=-64.837067, municipio=Municipio Exemplo 83, uf=GO}",1994.23,EUCALIPTO,false,0,"{serasa_score=677, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-403435}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:01:11.732 -0300
PROP_02131,1751381,"624.640.202-54",Produtor Rural Exemplo PROP_02131,FISICA,156980.63,427694.45,OUTROS,"{latitude=3.51086, longitude=-47.530071, municipio=Municipio Exemplo 9, uf=PB}",458.97,ALGODAO,true,40,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-592607}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:53:00.792 -0300
PROP_07792,1751381,"379.837.891-82",Produtor Rural Exemplo PROP_07792,FISICA,585682.71,344535.01,OUTROS,"{latitude=-30.809814, longitude=-69.339731, municipio=Municipio Exemplo 100, uf=SE}",1415.42,CAFE,false,0,"{serasa_score=474, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-569420}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:53:50.788 -0300
PROP_02196,1751381,"87.696.894/5106-14",Produtor Rural Exemplo PROP_02196,JURIDICA,324041.62,371855.57,OUTROS,"{latitude=-3.956506, longitude=-52.23862, municipio=Municipio Exemplo 70, uf=AL}",1196.57,FEIJAO,true,15,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-458134}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:52:15.584 -0300
PROP_02203,1751381,"29.366.516/1495-99",Produtor Rural Exemplo PROP_02203,JURIDICA,934075.51,72773.33,AMPLIACAO_AREA,"{latitude=4.637254, longitude=-69.195969, municipio=Municipio Exemplo 85, uf=RR}",1921.91,SOJA,true,16,"{serasa_score=620, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-920642}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:52:29.040 -0300
PROP_03232,1751381,"38.430.521/7577-33",Produtor Rural Exemplo PROP_03232,JURIDICA,667760.24,129346.08,AMPLIACAO_AREA,"{latitude=-30.85348, longitude=-64.698361, municipio=Municipio Exemplo 56, uf=MS}",1747.56,TRIGO,false,0,"{serasa_score=500, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-411913}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:52:54.276 -0300
PROP_10012,1751381,"95.385.072/0561-60",Produtor Rural Exemplo PROP_10012,JURIDICA,799943.99,451575.09,CUSTEIO_SAFRA,"{latitude=-26.352887, longitude=-66.023187, municipio=Municipio Exemplo 96, uf=CE}",219.1,FEIJAO,true,19,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-608528}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:52:42.956 -0300
PROP_00510,1751381,"08.902.063/4896-52",Produtor Rural Exemplo PROP_00510,JURIDICA,188725.63,173789.51,INVESTIMENTO_MAQUINARIO,"{latitude=-2.369602, longitude=-63.01144, municipio=Municipio Exemplo 26, uf=RJ}",462.72,ALGODAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-251773}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:52:08.936 -0300
PROP_04466,1751381,"83.118.915/5510-71",Produtor Rural Exemplo PROP_04466,JURIDICA,642361.33,142579.67,INVESTIMENTO_MAQUINARIO,"{latitude=-21.498867, longitude=-42.635216, municipio=Municipio Exemplo 58, uf=SP}",1132.13,MILHO,true,28,"{serasa_score=667, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-749550}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:52:24.446 -0300
PROP_09342,1751382,"07.339.779/9958-91",Produtor Rural Exemplo PROP_09342,JURIDICA,646453.96,312629.09,AMPLIACAO_AREA,"{latitude=-8.363114, longitude=-68.437838, municipio=Municipio Exemplo 55, uf=SE}",693.19,TRIGO,false,0,"{serasa_score=765, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-377742}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:00.181 -0300
PROP_07669,1751382,"35.011.967/1317-20",Produtor Rural Exemplo PROP_07669,JURIDICA,80500.91,127003.5,OUTROS,"{latitude=-3.314692, longitude=-53.917798, municipio=Municipio Exemplo 24, uf=MS}",194.24,CAFE,false,0,"{serasa_score=404, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-480439}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:03.561 -0300
PROP_09250,1751382,"34.841.675/8418-12",Produtor Rural Exemplo PROP_09250,JURIDICA,952329.01,110004.96,CUSTEIO_SAFRA,"{latitude=-0.904479, longitude=-55.476041, municipio=Municipio Exemplo 47, uf=PI}",849.51,MILHO,true,7,"{serasa_score=721, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-552829}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:32.308 -0300
PROP_00830,1751382,"09.749.722/5464-07",Produtor Rural Exemplo PROP_00830,JURIDICA,494905.48,57121.31,AMPLIACAO_AREA,"{latitude=-17.685445, longitude=-38.846658, municipio=Municipio Exemplo 27, uf=MT}",1400.65,EUCALIPTO,true,3,"{serasa_score=477, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-764402}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:39.888 -0300
PROP_04466,1751382,"27.077.428/0623-59",Produtor Rural Exemplo PROP_04466,JURIDICA,366527.15,319379.73,INVESTIMENTO_MAQUINARIO,"{latitude=1.317868, longitude=-35.566164, municipio=Municipio Exemplo 27, uf=AM}",376.42,SOJA,false,0,"{serasa_score=861, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-643352}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:53.984 -0300
PROP_01285,1751383,"648.301.489-60",Produtor Rural Exemplo PROP_01285,FISICA,664794.48,192368.97,CUSTEIO_SAFRA,"{latitude=-15.055908, longitude=-44.597852, municipio=Municipio Exemplo 40, uf=RN}",1697.84,ARROZ,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-709768}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:22.344 -0300
PROP_04048,1751382,"149.331.318-93",Produtor Rural Exemplo PROP_04048,FISICA,941279.32,336305.65,CUSTEIO_SAFRA,"{latitude=4.416028, longitude=-73.281889, municipio=Municipio Exemplo 56, uf=DF}",1242.84,TRIGO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-337375}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:10.664 -0300
PROP_00617,1751381,"72.985.897/1310-71",Produtor Rural Exemplo PROP_00617,JURIDICA,264175.28,396034.26,AMPLIACAO_AREA,"{latitude=-33.342875, longitude=-67.471329, municipio=Municipio Exemplo 33, uf=BA}",926.55,CANA_DE_ACUCAR,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-866485}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:56:10.576 -0300
PROP_08174,1751381,"27.201.776/6803-31",Produtor Rural Exemplo PROP_08174,JURIDICA,934917.89,226487.34,OUTROS,"{latitude=-4.111227, longitude=-49.084479, municipio=Municipio Exemplo 92, uf=MS}",1164.65,EUCALIPTO,true,21,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-807883}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:56:30.360 -0300
PROP_03123,1751381,"56.643.716/1157-44",Produtor Rural Exemplo PROP_03123,JURIDICA,486808.33,97228.05,INVESTIMENTO_MAQUINARIO,"{latitude=3.233274, longitude=-70.489484, municipio=Municipio Exemplo 11, uf=SE}",815.47,CAFE,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-444729}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:56:22.140 -0300
PROP_09702,1751383,"729.898.384-29",Produtor Rural Exemplo PROP_09702,FISICA,422594.16,71887.69,OUTROS,"{latitude=-27.755722, longitude=-71.083962, municipio=Municipio Exemplo 59, uf=CE}",506.89,FEIJAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-892221}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:05.128 -0300
PROP_09057,1751383,"372.238.935-37",Produtor Rural Exemplo PROP_09057,FISICA,763120.14,246940.93,INVESTIMENTO_MAQUINARIO,"{latitude=-1.470637, longitude=-54.697484, municipio=Municipio Exemplo 28, uf=RJ}",551.12,CAFE,false,0,"{serasa_score=819, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-352778}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:11.400 -0300
PROP_01895,1751383,"790.297.353-37",Produtor Rural Exemplo PROP_01895,FISICA,483153.2,100738.16,AMPLIACAO_AREA,"{latitude=-6.508731, longitude=-58.273297, municipio=Municipio Exemplo 76, uf=SP}",155.81,ALGODAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-648912}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:13.789 -0300
PROP_04056,1751383,"550.352.747-85",Produtor Rural Exemplo PROP_04056,FISICA,867953.01,37742.87,OUTROS,"{latitude=-29.741355, longitude=-55.209746, municipio=Municipio Exemplo 93, uf=SC}",99.64,TRIGO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-951154}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:29.420 -0300
PROP_02630,1751383,"993.538.138-64",Produtor Rural Exemplo PROP_02630,FISICA,779842.96,14048.15,INVESTIMENTO_MAQUINARIO,"{latitude=-19.329541, longitude=-69.693201, municipio=Municipio Exemplo 68, uf=PA}",98.31,FEIJAO,true,7,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-431029}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:44.324 -0300
PROP_01845,1751383,"475.992.234-81",Produtor Rural Exemplo PROP_01845,FISICA,54256.19,366233.42,OUTROS,"{latitude=-11.149006, longitude=-36.610192, municipio=Municipio Exemplo 49, uf=DF}",787.52,FEIJAO,true,39,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-186153}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:55.152 -0300
